InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Amount
542425,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,1/28/2011 9:20,1.25,12574,France,15
542425,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,1/28/2011 9:20,2.95,12574,France,17.7
542425,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,1/28/2011 9:20,4.95,12574,France,14.85
542425,22798,ANTIQUE GLASS DRESSING TABLE POT,8,1/28/2011 9:20,2.95,12574,France,23.6
542425,22801,ANTIQUE GLASS PEDESTAL BOWL,4,1/28/2011 9:20,3.75,12574,France,15
542425,82482,WOODEN PICTURE FRAME WHITE FINISH,6,1/28/2011 9:20,2.55,12574,France,15.3
542425,22829,SWEETHEART WIRE WALL TIDY,2,1/28/2011 9:20,9.95,12574,France,19.9
542425,22854,CREAM SWEETHEART EGG HOLDER,4,1/28/2011 9:20,4.95,12574,France,19.8
542425,22831,WHITE BROCANTE SOAP DISH,6,1/28/2011 9:20,2.95,12574,France,17.7
542425,22863,SOAP DISH BROCANTE,8,1/28/2011 9:20,2.95,12574,France,23.6
542425,POST,POSTAGE,2,1/28/2011 9:20,18,12574,France,36
542433,22613,PACK OF 20 SPACEBOY NAPKINS,24,1/28/2011 10:45,0.85,12726,France,20.4
542433,22908,PACK OF 20 NAPKINS RED APPLES,12,1/28/2011 10:45,0.85,12726,France,10.2
542433,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,1/28/2011 10:45,2.1,12726,France,12.6
542433,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,1/28/2011 10:45,2.1,12726,France,12.6
542433,84378,SET OF 3 HEART COOKIE CUTTERS,12,1/28/2011 10:45,1.25,12726,France,15
542433,84375,SET OF 20 KIDS COOKIE CUTTERS,12,1/28/2011 10:45,2.1,12726,France,25.2
542433,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,1/28/2011 10:45,1.25,12726,France,15
542433,22811,SET OF 6 T-LIGHTS CACTI ,18,1/28/2011 10:45,2.95,12726,France,53.1
542433,22560,TRADITIONAL MODELLING CLAY,24,1/28/2011 10:45,1.25,12726,France,30
542433,22440,BALLOON WATER BOMB PACK OF 35,20,1/28/2011 10:45,0.42,12726,France,8.4
542433,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,96,1/28/2011 10:45,0.42,12726,France,40.32
542433,21086,SET/6 RED SPOTTY PAPER CUPS,12,1/28/2011 10:45,0.65,12726,France,7.8
542433,21094,SET/6 RED SPOTTY PAPER PLATES,24,1/28/2011 10:45,0.85,12726,France,20.4
542433,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,1/28/2011 10:45,0.85,12726,France,10.2
542433,21829,DINOSAUR KEYRINGS ASSORTED,36,1/28/2011 10:45,0.21,12726,France,7.56
542433,22550,HOLIDAY FUN LUDO,4,1/28/2011 10:45,3.75,12726,France,15
542433,21912,VINTAGE SNAKES & LADDERS,4,1/28/2011 10:45,3.75,12726,France,15
542433,22492,MINI PAINT SET VINTAGE ,72,1/28/2011 10:45,0.65,12726,France,46.8
542433,POST,POSTAGE,2,1/28/2011 10:45,18,12726,France,36
542535,21054,NURSE'S BAG SOFT TOY,5,1/28/2011 13:37,8.95,12735,France,44.75
542535,21055,TOOL BOX SOFT TOY ,5,1/28/2011 13:37,8.95,12735,France,44.75
542535,21056,DOCTOR'S BAG SOFT TOY,5,1/28/2011 13:37,8.95,12735,France,44.75
542535,22502,PICNIC BASKET WICKER SMALL,4,1/28/2011 13:37,5.95,12735,France,23.8
542535,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,1/28/2011 13:37,4.95,12735,France,14.85
542535,21888,BINGO SET,4,1/28/2011 13:37,3.75,12735,France,15
542535,22550,HOLIDAY FUN LUDO,4,1/28/2011 13:37,3.75,12735,France,15
542535,22620,4 TRADITIONAL SPINNING TOPS,12,1/28/2011 13:37,1.25,12735,France,15
542535,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,1/28/2011 13:37,3.25,12735,France,19.5
542535,20750,RED RETROSPOT MINI CASES,2,1/28/2011 13:37,7.95,12735,France,15.9
542535,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,1/28/2011 13:37,0.85,12735,France,8.5
542535,22355,CHARLOTTE BAG SUKI DESIGN,10,1/28/2011 13:37,0.85,12735,France,8.5
542535,22356,CHARLOTTE BAG PINK POLKADOT,10,1/28/2011 13:37,0.85,12735,France,8.5
542535,20719,WOODLAND CHARLOTTE BAG,10,1/28/2011 13:37,0.85,12735,France,8.5
542535,22605,WOODEN CROQUET GARDEN SET,2,1/28/2011 13:37,14.95,12735,France,29.9
542535,22607,WOODEN ROUNDERS GARDEN SET ,2,1/28/2011 13:37,9.95,12735,France,19.9
542535,21259,VICTORIAN SEWING BOX SMALL ,2,1/28/2011 13:37,5.95,12735,France,11.9
542535,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,1/28/2011 13:37,9.95,12735,France,19.9
542535,22634,CHILDS BREAKFAST SET SPACEBOY ,2,1/28/2011 13:37,9.95,12735,France,19.9
542535,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,1/28/2011 13:37,8.5,12735,France,17
542535,POST,POSTAGE,3,1/28/2011 13:37,18,12735,France,54
542629,22029,SPACEBOY BIRTHDAY CARD,24,1/31/2011 9:57,0.42,12731,France,10.08
542629,48187,DOORMAT NEW ENGLAND,10,1/31/2011 9:57,6.75,12731,France,67.5
542629,21524,DOORMAT SPOTTY HOME SWEET HOME,10,1/31/2011 9:57,6.75,12731,France,67.5
542629,22699,ROSES REGENCY TEACUP AND SAUCER ,12,1/31/2011 9:57,2.95,12731,France,35.4
542629,84375,SET OF 20 KIDS COOKIE CUTTERS,24,1/31/2011 9:57,2.1,12731,France,50.4
542629,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,48,1/31/2011 9:57,1.25,12731,France,60
542629,22398,MAGNETS PACK OF 4 SWALLOWS,48,1/31/2011 9:57,1.25,12731,France,60
542629,22551,PLASTERS IN TIN SPACEBOY,96,1/31/2011 9:57,1.45,12731,France,139.2
542629,22557,PLASTERS IN TIN VINTAGE PAISLEY ,48,1/31/2011 9:57,1.65,12731,France,79.2
542629,22554,PLASTERS IN TIN WOODLAND ANIMALS,48,1/31/2011 9:57,1.65,12731,France,79.2
542629,22492,MINI PAINT SET VINTAGE ,108,1/31/2011 9:57,0.65,12731,France,70.2
542629,22540,MINI JIGSAW CIRCUS PARADE ,60,1/31/2011 9:57,0.42,12731,France,25.2
542629,22544,MINI JIGSAW SPACEBOY,60,1/31/2011 9:57,0.42,12731,France,25.2
542629,21914,BLUE HARMONICA IN BOX ,36,1/31/2011 9:57,1.25,12731,France,45
542629,21915,RED  HARMONICA IN BOX ,36,1/31/2011 9:57,1.25,12731,France,45
542629,22559,SEASIDE FLYING DISC,48,1/31/2011 9:57,1.06,12731,France,50.88
542629,22560,TRADITIONAL MODELLING CLAY,48,1/31/2011 9:57,1.06,12731,France,50.88
542629,22629,SPACEBOY LUNCH BOX ,24,1/31/2011 9:57,1.95,12731,France,46.8
542629,20725,LUNCH BAG RED RETROSPOT,30,1/31/2011 9:57,1.65,12731,France,49.5
542629,84879,ASSORTED COLOUR BIRD ORNAMENT,160,1/31/2011 9:57,1.45,12731,France,232
542629,21563,RED HEART SHAPE LOVE BUCKET ,12,1/31/2011 9:57,2.95,12731,France,35.4
542629,22134,MINI LADLE LOVE HEART RED ,12,1/31/2011 9:57,0.42,12731,France,5.04
542629,22892,SET OF SALT AND PEPPER TOADSTOOLS,24,1/31/2011 9:57,1.25,12731,France,30
542629,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,1/31/2011 9:57,2.55,12731,France,30.6
542629,21527,RED RETROSPOT TRADITIONAL TEAPOT ,12,1/31/2011 9:57,6.95,12731,France,83.4
542629,21535,RED RETROSPOT SMALL MILK JUG,12,1/31/2011 9:57,2.55,12731,France,30.6
542629,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,1/31/2011 9:57,1.25,12731,France,60
542629,20682,RED RETROSPOT CHILDRENS UMBRELLA,24,1/31/2011 9:57,3.25,12731,France,78
542629,85014B,RED RETROSPOT UMBRELLA,96,1/31/2011 9:57,4.95,12731,France,475.2
542629,85014A,BLACK/BLUE POLKADOT UMBRELLA,96,1/31/2011 9:57,4.95,12731,France,475.2
542629,22745,POPPY'S PLAYHOUSE BEDROOM ,12,1/31/2011 9:57,2.1,12731,France,25.2
542629,22746,POPPY'S PLAYHOUSE LIVINGROOM ,12,1/31/2011 9:57,2.1,12731,France,25.2
542629,22748,POPPY'S PLAYHOUSE KITCHEN,12,1/31/2011 9:57,2.1,12731,France,25.2
542629,22620,4 TRADITIONAL SPINNING TOPS,24,1/31/2011 9:57,1.25,12731,France,30
542629,22472,TV DINNER TRAY DOLLY GIRL,3,1/31/2011 9:57,4.95,12731,France,14.85
542629,22474,SPACEBOY TV DINNER TRAY,3,1/31/2011 9:57,4.95,12731,France,14.85
542629,22475,SKULL DESIGN TV DINNER TRAY,3,1/31/2011 9:57,4.95,12731,France,14.85
542629,22630,DOLLY GIRL LUNCH BOX,12,1/31/2011 9:57,1.95,12731,France,23.4
542629,22662,LUNCH BAG DOLLY GIRL DESIGN,10,1/31/2011 9:57,1.65,12731,France,16.5
542629,22139,RETROSPOT TEA SET CERAMIC 11 PC ,12,1/31/2011 9:57,4.95,12731,France,59.4
542629,10002,INFLATABLE POLITICAL GLOBE ,120,1/31/2011 9:57,0.85,12731,France,102
542629,21156,RETROSPOT CHILDRENS APRON,24,1/31/2011 9:57,1.95,12731,France,46.8
542629,22899,CHILDREN'S APRON DOLLY GIRL ,12,1/31/2011 9:57,2.1,12731,France,25.2
542629,22367,CHILDRENS APRON SPACEBOY DESIGN,12,1/31/2011 9:57,1.95,12731,France,23.4
542629,48184,DOORMAT ENGLISH ROSE ,10,1/31/2011 9:57,6.75,12731,France,67.5
542629,22414,DOORMAT NEIGHBOURHOOD WITCH ,10,1/31/2011 9:57,6.75,12731,France,67.5
C542714,21843,RED RETROSPOT CAKE STAND,-5,1/31/2011 13:28,10.95,12437,France,-54.75
542735,22652,TRAVEL SEWING KIT,10,1/31/2011 15:36,1.65,12681,France,16.5
542735,22620,4 TRADITIONAL SPINNING TOPS,12,1/31/2011 15:36,1.25,12681,France,15
542735,21731,RED TOADSTOOL LED NIGHT LIGHT,24,1/31/2011 15:36,1.65,12681,France,39.6
542735,22452,MEASURING TAPE BABUSHKA PINK,6,1/31/2011 15:36,2.95,12681,France,17.7
542735,10002,INFLATABLE POLITICAL GLOBE ,12,1/31/2011 15:36,0.85,12681,France,10.2
542735,21224,SET/4 SKULL BADGES,10,1/31/2011 15:36,1.25,12681,France,12.5
542735,22467,GUMBALL COAT RACK,36,1/31/2011 15:36,2.1,12681,France,75.6
542735,21121,SET/10 RED POLKADOT PARTY CANDLES,24,1/31/2011 15:36,1.25,12681,France,30
542735,20750,RED RETROSPOT MINI CASES,4,1/31/2011 15:36,7.95,12681,France,31.8
542735,22027,TEA PARTY BIRTHDAY CARD,12,1/31/2011 15:36,0.42,12681,France,5.04
542735,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,1/31/2011 15:36,1.25,12681,France,15
542735,21064,BOOM BOX SPEAKER BOYS,2,1/31/2011 15:36,5.95,12681,France,11.9
542735,21238,RED RETROSPOT CUP,8,1/31/2011 15:36,0.85,12681,France,6.8
542735,22631,CIRCUS PARADE LUNCH BOX ,12,1/31/2011 15:36,1.95,12681,France,23.4
542735,22314,OFFICE MUG WARMER CHOC+BLUE,6,1/31/2011 15:36,2.95,12681,France,17.7
542735,22300,COFFEE MUG DOG + BALL DESIGN,6,1/31/2011 15:36,2.55,12681,France,15.3
542735,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,1/31/2011 15:36,3.25,12681,France,19.5
542735,POST,POSTAGE,3,1/31/2011 15:36,18,12681,France,54
542904,15056BL,EDWARDIAN PARASOL BLACK,15,2/1/2011 14:58,5.95,12682,France,89.25
542904,15056N,EDWARDIAN PARASOL NATURAL,3,2/1/2011 14:58,5.95,12682,France,17.85
542904,20679,EDWARDIAN PARASOL RED,3,2/1/2011 14:58,5.95,12682,France,17.85
542904,21936,RED RETROSPOT PICNIC BAG,5,2/1/2011 14:58,2.95,12682,France,14.75
542904,22384,LUNCH BAG PINK POLKADOT,10,2/1/2011 14:58,1.65,12682,France,16.5
542904,22383,LUNCH BAG SUKI  DESIGN ,10,2/1/2011 14:58,1.65,12682,France,16.5
542904,20712,JUMBO BAG WOODLAND ANIMALS,10,2/1/2011 14:58,1.95,12682,France,19.5
542904,22859,EASTER TIN BUNNY BOUQUET,6,2/1/2011 14:58,1.65,12682,France,9.9
542904,22894,TABLECLOTH RED APPLES DESIGN ,2,2/1/2011 14:58,8.5,12682,France,17
542904,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,2/1/2011 14:58,1.65,12682,France,19.8
542904,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2/1/2011 14:58,2.55,12682,France,15.3
542904,22077,6 RIBBONS RUSTIC CHARM,12,2/1/2011 14:58,1.65,12682,France,19.8
542904,22630,DOLLY GIRL LUNCH BOX,12,2/1/2011 14:58,1.95,12682,France,23.4
542904,22423,REGENCY CAKESTAND 3 TIER,1,2/1/2011 14:58,12.75,12682,France,12.75
542904,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,24,2/1/2011 14:58,1.65,12682,France,39.6
542904,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2/1/2011 14:58,1.65,12682,France,39.6
542904,22961,JAM MAKING SET PRINTED,36,2/1/2011 14:58,1.45,12682,France,52.2
542904,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2/1/2011 14:58,2.55,12682,France,15.3
542904,POST,POSTAGE,3,2/1/2011 14:58,18,12682,France,54
542922,15056N,EDWARDIAN PARASOL NATURAL,3,2/2/2011 9:06,5.95,12682,France,17.85
542922,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,2/2/2011 9:06,1.25,12682,France,15
542922,22551,PLASTERS IN TIN SPACEBOY,12,2/2/2011 9:06,1.65,12682,France,19.8
542922,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2/2/2011 9:06,2.95,12682,France,17.7
542922,20679,EDWARDIAN PARASOL RED,9,2/2/2011 9:06,5.95,12682,France,53.55
542922,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,2/2/2011 9:06,0.42,12682,France,5.04
542922,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,2/2/2011 9:06,2.55,12682,France,30.6
542922,22966,GINGERBREAD MAN COOKIE CUTTER,12,2/2/2011 9:06,1.25,12682,France,15
542922,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2/2/2011 9:06,1.65,12682,France,19.8
542922,22423,REGENCY CAKESTAND 3 TIER,3,2/2/2011 9:06,12.75,12682,France,38.25
542922,15056BL,EDWARDIAN PARASOL BLACK,15,2/2/2011 9:06,5.95,12682,France,89.25
542922,85014B,RED RETROSPOT UMBRELLA,3,2/2/2011 9:06,5.95,12682,France,17.85
542922,22384,LUNCH BAG PINK POLKADOT,10,2/2/2011 9:06,1.65,12682,France,16.5
542922,20725,LUNCH BAG RED RETROSPOT,10,2/2/2011 9:06,1.65,12682,France,16.5
542922,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2/2/2011 9:06,1.65,12682,France,19.8
542922,21558,SKULL LUNCH BOX WITH CUTLERY ,6,2/2/2011 9:06,2.55,12682,France,15.3
542922,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2/2/2011 9:06,2.55,12682,France,15.3
542922,20750,RED RETROSPOT MINI CASES,4,2/2/2011 9:06,7.95,12682,France,31.8
542922,POST,POSTAGE,2,2/2/2011 9:06,18,12682,France,36
543030,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2/2/2011 15:22,1.25,12437,France,30
543030,21086,SET/6 RED SPOTTY PAPER CUPS,24,2/2/2011 15:22,0.65,12437,France,15.6
543030,21094,SET/6 RED SPOTTY PAPER PLATES,12,2/2/2011 15:22,0.85,12437,France,10.2
543030,22437,SET OF 9 BLACK SKULL BALLOONS,20,2/2/2011 15:22,0.85,12437,France,17
543030,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2/2/2011 15:22,0.29,12437,France,13.92
543030,22027,TEA PARTY BIRTHDAY CARD,12,2/2/2011 15:22,0.42,12437,France,5.04
543030,21062,PARTY INVITES SPACEMAN,12,2/2/2011 15:22,0.85,12437,France,10.2
543030,16012,FOOD/DRINK SPONGE STICKERS,24,2/2/2011 15:22,0.21,12437,France,5.04
543030,22356,CHARLOTTE BAG PINK POLKADOT,30,2/2/2011 15:22,0.85,12437,France,25.5
543030,POST,POSTAGE,1,2/2/2011 15:22,18,12437,France,18
543188,22727,ALARM CLOCK BAKELIKE RED ,8,2/4/2011 11:45,3.75,12567,France,30
543188,22726,ALARM CLOCK BAKELIKE GREEN,8,2/4/2011 11:45,3.75,12567,France,30
543188,22728,ALARM CLOCK BAKELIKE PINK,8,2/4/2011 11:45,3.75,12567,France,30
543188,22729,ALARM CLOCK BAKELIKE ORANGE,8,2/4/2011 11:45,3.75,12567,France,30
543188,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,2/4/2011 11:45,3.75,12567,France,30
543188,21156,RETROSPOT CHILDRENS APRON,8,2/4/2011 11:45,1.95,12567,France,15.6
543188,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2/4/2011 11:45,1.95,12567,France,15.6
543188,22138,BAKING SET 9 PIECE RETROSPOT ,6,2/4/2011 11:45,4.95,12567,France,29.7
543188,22617,BAKING SET SPACEBOY DESIGN,6,2/4/2011 11:45,4.95,12567,France,29.7
543188,21218,RED SPOTTY BISCUIT TIN,6,2/4/2011 11:45,3.75,12567,France,22.5
543188,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2/4/2011 11:45,4.95,12567,France,14.85
543188,22938,CUPCAKE LACE PAPER SET 6,12,2/4/2011 11:45,1.95,12567,France,23.4
543188,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2/4/2011 11:45,0.55,12567,France,13.2
543188,22136,LOVE HEART SOCK HANGER,12,2/4/2011 11:45,1.65,12567,France,19.8
543188,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2/4/2011 11:45,1.49,12567,France,17.88
543188,20725,LUNCH BAG RED RETROSPOT,10,2/4/2011 11:45,1.65,12567,France,16.5
543188,20726,LUNCH BAG WOODLAND,10,2/4/2011 11:45,1.65,12567,France,16.5
543188,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2/4/2011 11:45,2.55,12567,France,15.3
543188,22382,LUNCH BAG SPACEBOY DESIGN ,10,2/4/2011 11:45,1.65,12567,France,16.5
543188,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2/4/2011 11:45,1.65,12567,France,16.5
543188,21086,SET/6 RED SPOTTY PAPER CUPS,12,2/4/2011 11:45,0.65,12567,France,7.8
543188,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2/4/2011 11:45,0.85,12567,France,10.2
543188,22613,PACK OF 20 SPACEBOY NAPKINS,12,2/4/2011 11:45,0.85,12567,France,10.2
543188,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2/4/2011 11:45,0.55,12567,France,13.2
543188,15036,ASSORTED COLOURS SILK FAN,12,2/4/2011 11:45,0.75,12567,France,9
543188,20658,RED RETROSPOT LUGGAGE TAG,12,2/4/2011 11:45,1.25,12567,France,15
543188,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2/4/2011 11:45,3.25,12567,France,19.5
543188,20684,STRAWBERRY DREAM CHILDS UMBRELLA,6,2/4/2011 11:45,3.25,12567,France,19.5
543188,85014B,RED RETROSPOT UMBRELLA,6,2/4/2011 11:45,5.95,12567,France,35.7
543188,85014A,BLACK/BLUE POLKADOT UMBRELLA,6,2/4/2011 11:45,5.95,12567,France,35.7
543188,22361,GLASS JAR DAISY FRESH COTTON WOOL,6,2/4/2011 11:45,2.95,12567,France,17.7
543188,21696,SMALL SILVER TRELLIS CANDLEPOT,6,2/4/2011 11:45,2.95,12567,France,17.7
543188,21439,BASKET OF TOADSTOOLS,12,2/4/2011 11:45,1.25,12567,France,15
543188,22857,ASSORTED EASTER GIFT TAGS,12,2/4/2011 11:45,0.85,12567,France,10.2
543188,22858,EASTER TIN KEEPSAKE,6,2/4/2011 11:45,1.65,12567,France,9.9
543188,22861,EASTER TIN CHICKS IN GARDEN,6,2/4/2011 11:45,1.65,12567,France,9.9
543188,22960,JAM MAKING SET WITH JARS,6,2/4/2011 11:45,4.25,12567,France,25.5
543188,22961,JAM MAKING SET PRINTED,12,2/4/2011 11:45,1.45,12567,France,17.4
543188,22962,JAM JAR WITH PINK LID,12,2/4/2011 11:45,0.85,12567,France,10.2
543188,22963,JAM JAR WITH GREEN LID,12,2/4/2011 11:45,0.85,12567,France,10.2
543188,22077,6 RIBBONS RUSTIC CHARM,12,2/4/2011 11:45,1.65,12567,France,19.8
543188,85049D,BRIGHT BLUES RIBBONS ,12,2/4/2011 11:45,1.25,12567,France,15
543188,22492,MINI PAINT SET VINTAGE ,36,2/4/2011 11:45,0.65,12567,France,23.4
543188,22090,PAPER BUNTING RETROSPOT,6,2/4/2011 11:45,2.95,12567,France,17.7
543188,21936,RED RETROSPOT PICNIC BAG,10,2/4/2011 11:45,2.95,12567,France,29.5
543188,21094,SET/6 RED SPOTTY PAPER PLATES,12,2/4/2011 11:45,0.85,12567,France,10.2
543188,79030G,"TUMBLER, NEW ENGLAND",6,2/4/2011 11:45,1.65,12567,France,9.9
543188,22302,COFFEE MUG PEARS  DESIGN,6,2/4/2011 11:45,2.55,12567,France,15.3
543188,22303,COFFEE MUG APPLES DESIGN,6,2/4/2011 11:45,2.55,12567,France,15.3
543188,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2/4/2011 11:45,2.95,12567,France,17.7
543188,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2/4/2011 11:45,0.85,12567,France,10.2
543188,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,12,2/4/2011 11:45,2.55,12567,France,30.6
543188,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2/4/2011 11:45,1.65,12567,France,19.8
543188,21914,BLUE HARMONICA IN BOX ,12,2/4/2011 11:45,1.25,12567,France,15
543188,21915,RED  HARMONICA IN BOX ,12,2/4/2011 11:45,1.25,12567,France,15
543188,22620,4 TRADITIONAL SPINNING TOPS,12,2/4/2011 11:45,1.25,12567,France,15
543188,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,2/4/2011 11:45,2.55,12567,France,20.4
543188,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2/4/2011 11:45,2.55,12567,France,20.4
543188,85032C,CURIOUS IMAGES GIFT WRAP SET,6,2/4/2011 11:45,2.1,12567,France,12.6
543188,21039,RED RETROSPOT SHOPPING BAG,6,2/4/2011 11:45,2.55,12567,France,15.3
543188,21746,SMALL RED RETROSPOT WINDMILL,12,2/4/2011 11:45,1.25,12567,France,15
543188,21749,LARGE RED RETROSPOT WINDMILL,6,2/4/2011 11:45,2.1,12567,France,12.6
543188,POST,POSTAGE,6,2/4/2011 11:45,18,12567,France,108
543459,20676,RED RETROSPOT BOWL,8,2/8/2011 13:28,1.25,12599,France,10
543459,20677,PINK POLKADOT BOWL,8,2/8/2011 13:28,1.25,12599,France,10
543459,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2/8/2011 13:28,0.65,12599,France,15.6
543459,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2/8/2011 13:28,0.85,12599,France,20.4
543459,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2/8/2011 13:28,0.55,12599,France,13.2
543459,21746,SMALL RED RETROSPOT WINDMILL,12,2/8/2011 13:28,1.25,12599,France,15
543459,22090,PAPER BUNTING RETROSPOT,6,2/8/2011 13:28,2.95,12599,France,17.7
543459,21086,SET/6 RED SPOTTY PAPER CUPS,24,2/8/2011 13:28,0.65,12599,France,15.6
543459,21987,PACK OF 6 SKULL PAPER CUPS,12,2/8/2011 13:28,0.65,12599,France,7.8
543459,21094,SET/6 RED SPOTTY PAPER PLATES,12,2/8/2011 13:28,0.85,12599,France,10.2
543459,22540,MINI JIGSAW CIRCUS PARADE ,24,2/8/2011 13:28,0.42,12599,France,10.08
543459,22908,PACK OF 20 NAPKINS RED APPLES,12,2/8/2011 13:28,0.85,12599,France,10.2
543459,22544,MINI JIGSAW SPACEBOY,24,2/8/2011 13:28,0.42,12599,France,10.08
543459,POST,POSTAGE,2,2/8/2011 13:28,18,12599,France,36
543484,20712,JUMBO BAG WOODLAND ANIMALS,10,2/9/2011 10:11,1.95,12721,France,19.5
543484,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2/9/2011 10:11,1.65,12721,France,19.8
543484,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,2/9/2011 10:11,1.95,12721,France,23.4
543484,20749,ASSORTED COLOUR MINI CASES,2,2/9/2011 10:11,7.95,12721,France,15.9
543484,22492,MINI PAINT SET VINTAGE ,36,2/9/2011 10:11,0.65,12721,France,23.4
543484,85099B,JUMBO BAG RED RETROSPOT,10,2/9/2011 10:11,1.95,12721,France,19.5
543484,22526,WHEELBARROW FOR CHILDREN ,3,2/9/2011 10:11,12.75,12721,France,38.25
543484,22521,CHILDS GARDEN TROWEL PINK,12,2/9/2011 10:11,0.85,12721,France,10.2
543484,22520,CHILDS GARDEN TROWEL BLUE ,12,2/9/2011 10:11,0.85,12721,France,10.2
543484,15056N,EDWARDIAN PARASOL NATURAL,3,2/9/2011 10:11,5.95,12721,France,17.85
543484,22857,ASSORTED EASTER GIFT TAGS,12,2/9/2011 10:11,0.85,12721,France,10.2
543484,22859,EASTER TIN BUNNY BOUQUET,6,2/9/2011 10:11,1.65,12721,France,9.9
543484,22254,FELT TOADSTOOL LARGE,12,2/9/2011 10:11,1.25,12721,France,15
543484,23232,WRAP VINTAGE PETALS  DESIGN,25,2/9/2011 10:11,0.42,12721,France,10.5
543484,23230,WRAP ALPHABET DESIGN,25,2/9/2011 10:11,0.42,12721,France,10.5
543484,21936,RED RETROSPOT PICNIC BAG,5,2/9/2011 10:11,2.95,12721,France,14.75
543484,21094,SET/6 RED SPOTTY PAPER PLATES,12,2/9/2011 10:11,0.85,12721,France,10.2
543484,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2/9/2011 10:11,0.85,12721,France,10.2
543484,21086,SET/6 RED SPOTTY PAPER CUPS,12,2/9/2011 10:11,0.65,12721,France,7.8
543484,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2/9/2011 10:11,0.55,12721,France,13.2
543484,21749,LARGE RED RETROSPOT WINDMILL,6,2/9/2011 10:11,2.1,12721,France,12.6
543484,21746,SMALL RED RETROSPOT WINDMILL,12,2/9/2011 10:11,1.25,12721,France,15
543484,20676,RED RETROSPOT BOWL,8,2/9/2011 10:11,1.25,12721,France,10
543484,21246,RED RETROSPOT BIG BOWL,6,2/9/2011 10:11,4.95,12721,France,29.7
543484,21242,RED RETROSPOT PLATE ,8,2/9/2011 10:11,1.69,12721,France,13.52
543484,21217,RED RETROSPOT ROUND CAKE TINS,1,2/9/2011 10:11,9.95,12721,France,9.95
543484,POST,POSTAGE,3,2/9/2011 10:11,18,12721,France,54
543625,22540,MINI JIGSAW CIRCUS PARADE ,72,2/10/2011 15:38,0.42,12583,France,30.24
543625,22539,MINI JIGSAW DOLLY GIRL,24,2/10/2011 15:38,0.42,12583,France,10.08
